zinc_id,smiles
ZINC000000049871,CCOC(=O)CSc1nc(CC)c(C)cc1C#N
ZINC000000049875,CSc1nc(N)nc(SCC(=O)c2ccc(C)cc2)c1C#N
ZINC000000049876,CSc1nc(N)nc(SCC(=O)c2ccccc2)c1C#N
ZINC000000049884,O=C1CCCC2=C1C(c1ccc(Cl)cc1)C1=C(CCCC1=O)O2
ZINC000000049890,Cc1ccc([N+](=O)[O-])cc1/N=C\c1ccc(Cl)cc1O
ZINC000000049892,COc1ccc(/C=N/OC(=O)Nc2ccccc2OC)cc1
ZINC000000049907,N#Cc1sc2nc(-c3ccccc3)ccc2c1N
ZINC000000049913,CSc1nc2ccc(/N=C/c3ccc(F)cc3)cc2s1
ZINC000000049915,CSc1nc2ccc(/N=C/c3cccc([N+](=O)[O-])c3)cc2s1
ZINC000000049925,Cc1ccc(/N=C/c2cc(C)cc([N+](=O)[O-])c2O)c(Cl)c1
ZINC000000049936,Cc1c(C#N)c2ccccc2n1C
ZINC000000049937,Cc1nn(Cc2ccc(Cl)cc2)c(N)c1C#N
ZINC000000049943,CC(C)N1CCc2c(sc(N)c2C#N)C1
ZINC000000049964,O=C1CCCC2=C1[C@@H](c1cccnc1)Nc1ccc3ccccc3c12
ZINC000000049965,O=C1CCCC2=C1[C@H](c1cccnc1)Nc1ccc3ccccc3c12
ZINC000000049971,Cc1[nH]c2ccccc2c1/C=N/c1c(-c2ccco2)nc2ccccn12
ZINC000000049989,COc1ccc(C2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc1
ZINC000000049994,Cc1ccc(CCC2C3=C(CCCC3=O)OC3=C2C(=O)CCC3)cc1
ZINC000000049996,N#Cc1cc2c(nc1SCC(=O)OCc1ccccc1)CCC2
ZINC000000050000,Cc1cc(C)c(C#N)c(SCc2ccccn2)n1
ZINC000000050012,COCc1cc(C)c(C#N)c(SCc2nc3ccccc3[nH]2)n1
ZINC000000050032,Cc1nn(Cc2ccccc2)c(N)c1C#N
ZINC000000050041,O=C(O)c1cccc(/N=C/c2ccc(N3CCOCC3)cc2)c1
ZINC000000050045,Cc1ccc(NC(=O)CSc2nc(C)cc(C)c2C#N)c(C)c1
ZINC000000050047,CCOC(=O)C1=C(N)OC(C)=C(C(C)=O)[C@@]12C(=O)Nc1ccccc12
ZINC000000050048,CCOC(=O)C1=C(N)OC(C)=C(C(C)=O)[C@]12C(=O)Nc1ccccc12
ZINC000000050049,CCOC(=O)CSc1nc(C)c(C(C)=O)cc1C#N
ZINC000000050050,CC(=O)c1cc(C#N)c(SCC(=O)OCc2ccccc2)nc1C
ZINC000000050051,CC(=O)c1cc(C#N)c(SCC(=O)C(C)(C)C)nc1C
ZINC000000050052,CC(=O)c1cc(C#N)c(SCc2ccccc2F)nc1C
ZINC000000050053,CC(=O)c1cc(C#N)c(SCc2ccc(F)cc2)nc1C
ZINC000000050054,COc1ccc(-c2c3c([nH]c(=S)c2C#N)CCCC3)cc1
ZINC000000050080,Cc1cccc(/N=C/c2ccc(OCc3ccccc3Cl)cc2)c1
ZINC000000050123,COc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])cc1
ZINC000000050125,CC1(C)CC(=O)C2=C(C1)OC(N)=C([N+](=O)[O-])[C@H]2c1ccccc1
ZINC000000050126,Cc1nc(SCC(=O)OCc2ccccc2)c(C#N)c(C)c1C
ZINC000000050137,CSc1nc(N)nc(SCc2c(F)cccc2Cl)c1C#N
ZINC000000050138,CC(C)(C)NC(=O)CSc1nc(-c2cccs2)ccc1C#N
ZINC000000050150,CN(C)/N=C/c1ccc(OC(=O)c2ccccc2)cc1
ZINC000000050176,COc1ccc(/C=N/c2nc3ccc(Br)cc3s2)cc1
ZINC000000050178,Cc1ccc2nc(/N=C/c3ccc(Br)cc3)sc2c1
ZINC000000050180,Cc1ccc2nc(/N=C/c3ccc(Cl)cc3Cl)sc2c1
ZINC000000050184,COc1ccccc1/C=N/c1nc2ccc(Br)cc2s1
ZINC000000050194,O=C(O)c1ccc(/N=C/c2ccc(OCc3ccc(F)cc3)cc2)cc1
ZINC000000050203,COCc1cc(C)[nH]c(=S)c1C#N
ZINC000000050204,Cc1nc2sc(C#N)c(N)c2c(C)c1C
ZINC000000050205,Cc1nc(SCc2ccccc2)c(C#N)c(C)c1C
ZINC000000050211,Cc1ccc(/N=C/c2ccc(-c3ccc([N+](=O)[O-])cc3Cl)o2)cc1
ZINC000000050213,O=C(O)c1ccc(O)c(/C=N/c2cccc3cccnc23)c1
ZINC000000050216,Cc1cc(C)c([N+](=O)[O-])cc1-c1ccc(/C=N\n2cnnc2)o1
ZINC000000050217,Cc1cc(C)c([N+](=O)[O-])cc1-c1ccc(/C=N/n2cnnc2)o1
ZINC000000050251,N#CCN1C(=O)c2ccccc2S1(=O)=O
ZINC000000050255,CC(=O)Nc1cccc(/N=C/c2ccc(Cl)cc2Cl)c1
ZINC000000050274,CC(C)(C#N)N1C(=O)c2ccccc2C1=O
ZINC000000050307,COC(=O)c1ccc(C#Cc2ccccc2)o1
ZINC000000050323,O=C(O)c1ccc(/N=C/c2ccc(OCc3ccccc3)cc2)cc1
ZINC000000050330,N#CCC(=O)Nc1cccc2ccccc12
ZINC000000050343,COc1ccc(/N=C/c2ccc(-c3ccc(F)cc3)o2)cc1
ZINC000000050370,CCOC(=O)CSc1nc(C)cc(C)c1C#N
ZINC000000050371,Cc1cc(C)c(C#N)c(SCC(=O)Nc2ccccc2)n1
ZINC000000050372,Cc1ccc(C(=O)CSc2nc(C)cc(C)c2C#N)cc1
ZINC000000050373,Cc1cc(C)c2c(N)c(C#N)sc2n1
ZINC000000050374,N#CC1(C#N)[C@@H](c2ccccc2Cl)[C@H]1C(N)=O
ZINC000000050375,N#CC1(C#N)[C@H](C(N)=O)[C@H]1c1ccccc1Cl
ZINC000000050376,N#CC1(C#N)[C@@H](C(N)=O)[C@@H]1c1ccccc1Cl
ZINC000000050377,N#CC1(C#N)[C@@H](C(N)=O)[C@H]1c1ccccc1Cl
ZINC000000050383,C=CCn1c(SC)nc2sc3c(c2c1=O)CC(C)(C)OC3
ZINC000000050384,O=C(/C=N/OC(=O)Nc1ccc(Cl)cc1)Nc1ccccc1
ZINC000000050418,CSc1nc(C)c(C)c(C)c1C#N
ZINC000000050419,Cc1[nH]c(=S)c(C#N)c(C)c1C
ZINC000000050437,CCOc1ccc(/C=N/c2sc3c(c2C#N)CCCC3)cc1
ZINC000000050444,CCN(CC)c1ccc(/C=N/c2ccc(C)cc2)cc1
ZINC000000050447,N#CCC(=O)Nc1cccnc1
ZINC000000050449,COc1ccc(/N=C/c2ccncc2)cc1
ZINC000000050453,CCN(CC)c1ccc(/C=N/c2ccc(C(=O)O)cc2)cc1
ZINC000000050460,Cc1cc(C)c(C#N)c(SCC(=O)Nc2ccccc2C)n1
ZINC000000050463,Nc1c(Cl)cc(/N=C/c2ccc(Cl)cc2Cl)cc1Cl
ZINC000000050465,COc1ccc(/C=N/c2ccc(NC(C)=O)c(Cl)c2)c(OC)c1
ZINC000000050481,Cc1c(C#N)c(=O)oc2ccccc12
ZINC000000050487,N#C[C@@H]1C(=N)c2ccccc2CC12CCCCC2
ZINC000000050498,C=C(C)CS(=O)(=O)c1ccccc1
ZINC000000050513,COc1ccc2c(c1)/C(=N/OC(=O)c1cccs1)CCC2
ZINC000000050527,CCCc1c(C#N)c(N)nc(S)c1C#N
ZINC000000050532,Cc1ccc(C(=O)CSc2nc(-c3cccnc3)ccc2C#N)cc1
ZINC000000050533,N#Cc1ccc(-c2ccccc2)nc1SCC(N)=O
ZINC000000050549,O=[N+]([O-])c1ccc(/C=N/C(CO)(CO)CO)cc1
ZINC000000050560,CC1(C)N(O)C(=O)CN1C(=O)c1ccccc1
ZINC000000050570,COc1ccc(/N=C/c2ccc(Sc3ccccn3)o2)cc1
ZINC000000050579,CCc1ccc(O)c(/N=C/c2ccc([N+](=O)[O-])cc2)c1
ZINC000000050590,CCc1ccc(O)c(/N=C/c2ccc(Cl)cc2Cl)c1
ZINC000000050594,Oc1c(F)cccc1/C=N\c1ccc(N2CCOCC2)cc1
ZINC000000050632,CCSc1nc(C)cc(COC)c1C#N
ZINC000000050642,CCC(=O)Nc1sc(C)c(C)c1C#N
ZINC000000050654,C=C1N(c2ccccc2)C(=O)OC1(C)C
ZINC000000050655,C=C1N(c2ccc(C)cc2)C(=O)OC1(C)C
ZINC000000050667,COc1ccc(/C=N/c2ccc3nc(-c4ccncc4)[nH]c3c2)cc1
ZINC000000050669,CC(=O)C1C2=C(CC(C)(C)CC2=O)OC2=C1C(=O)CC(C)(C)C2
ZINC000000050670,CNc1oc(-c2ccc(C)cc2)nc1C#N
ZINC000000050685,C=CCc1c(C)nc2c(OC)cccc2c1Cl
ZINC000000050686,Cc1oc(NC(=O)C(F)(F)F)c(C#N)c1C
ZINC000000050691,Cc1ccccc1/N=C/c1ccco1
ZINC000000050707,O=C1c2ccccc2C(=O)N1/N=C/c1ccc(Cl)cc1Cl
ZINC000000050709,CC(=O)O/N=C(/C)c1ccccc1
ZINC000000050711,COCc1cc(C)nc(SCc2ccccc2)c1C#N
ZINC000000050712,COCc1cc(C)nc(SCc2ccccc2F)c1C#N
ZINC000000050737,COC(=O)C(=NNc1ccccc1)C(=O)OC
ZINC000000050742,Clc1cccc(/N=C/c2ccc(OCc3ccccc3)cc2)c1
ZINC000000050766,C/C(=N\N=C\c1ccccc1)c1nnn(-c2nonc2N)c1C
ZINC000000050776,O=[N+]([O-])c1cc2c(cc1/C=N/c1ccc(Br)cc1)OCO2
ZINC000000050778,O=[N+]([O-])c1cc2c(cc1/C=N/c1ccc(Cl)cc1O)OCO2
ZINC000000050784,Cc1cccc(O)c1/N=C/c1cc(C(=O)O)ccc1O
ZINC000000050793,CCOC(=O)c1ccc(/N=C/c2ccc(N3CCOCC3)cc2)cc1
ZINC000000050795,COc1ccc(/N=C/c2cc(C(=O)O)ccc2O)cc1Cl
ZINC000000050797,Cc1ccc(/N=C/c2cc(Br)cc(Cl)c2O)c(N)c1
ZINC000000050801,Cc1c(Cl)c(C)c([N+](=O)[O-])c(O)c1/C=N/c1ccc(Cl)cc1
ZINC000000050816,C=CCc1cccc2cc(C(=O)Nc3ccccc3)c(=O)oc12
ZINC000000050817,Cc1sc(NC(=O)c2ccccc2)c(C#N)c1C
ZINC000000050818,Cc1ccc(C(=O)Nc2sc(C)c(C)c2C#N)cc1
ZINC000000050827,Cc1ccc(C(=O)O/N=C2/C(=O)N(C)c3ccccc32)cc1
ZINC000000050828,Cc1ccc(C(=O)O/N=C2\C(=O)N(C)c3ccccc32)cc1
ZINC000000050829,C[C@H]1C2=C(CC(C)(C)CC2=O)N=C2CC(C)(C)CC(=O)[C@@H]21
ZINC000000050830,COc1ccccc1/C=N\c1nnc(N)[nH]1
ZINC000000050840,CCN(CC)c1ccc(/C=C2/C(=O)ON=C2c2ccccc2)cc1
ZINC000000050884,Cc1ccccc1/C=N/N1C(=O)c2ccc3c4c(ccc(c24)C1=O)CC3
ZINC000000050886,COc1ccc2c(c1OC)C(=O)O[C@H]2Nc1ccccc1C#N
ZINC000000050887,COc1ccc2c(c1OC)C(=O)O[C@@H]2Nc1ccccc1C#N
ZINC000000050904,N=C(N/N=C/c1ccccc1)c1nonc1N
ZINC000000050917,COCc1cc(C)c(C#N)c(=S)[nH]1
ZINC000000050933,N#Cc1ccc(Oc2ccc(C#N)cc2)cc1
ZINC000000050939,Oc1ccc(Cl)cc1/C=N/c1nnc[nH]1
ZINC000000050945,C=CCc1c(C)nc(SC)nc1Nc1ccc(C)cc1
ZINC000000050948,N#Cc1c(N)oc(-c2ccccc2)c1-c1ccccc1
ZINC000000050956,C/C(=N\N=C1CCCCCC1)c1nnn(-c2nonc2N)c1C
ZINC000000050961,COc1ccc(/C=C/C(=O)C2(C)CCCCC2)cc1
ZINC000000050971,O=c1[nH]c2ccc(/N=C/c3ccc(C#Cc4ccccc4)cc3)cc2o1
ZINC000000050978,CC1(C)CC(=O)C=C(Nc2ccc(S(N)(=O)=O)cc2)C1
ZINC000000050986,Nc1nnnn1/N=C/c1ccccc1C(F)(F)F
ZINC000000051000,N#Cc1cc2c(nc1SCc1ccccc1F)CCC2
ZINC000000051002,Cc1sc(NC(=O)/C=C/C(=O)O)c(C#N)c1C
ZINC000000051012,CCOC(=O)[C@@H](C#N)C(=O)c1ccc(N)cc1
ZINC000000051013,CCOC(=O)[C@H](C#N)C(=O)c1ccc(N)cc1
ZINC000000051020,Cc1cccc(Oc2ccc(C#N)c(C#N)c2)c1C
ZINC000000051044,O=c1[nH]nc(O)c2cccc(/N=C/c3cccc4ccccc34)c12
ZINC000000051049,N#Cc1ccccc1NC(=O)CC1c2ccccc2Oc2ccccc21
ZINC000000051053,N#Cc1cnn(CC2CCCCC2)c1N
ZINC000000051074,N#Cc1ccc(NC(=O)CSc2ccccn2)cc1
ZINC000000051076,N#Cc1ccccc1NC(=O)CSc1nc2ccccc2o1
ZINC000000051081,CC(=O)N(C)c1ccc(/N=C/c2c(C)[nH]c3ccccc23)cc1
ZINC000000051094,COc1ccc(C(=O)CSc2nc(C)cc(C)c2C#N)cc1OC
ZINC000000051095,Cc1cc(C(F)(F)F)c(C#N)c(SCC(=O)NC2CC2)n1
ZINC000000051145,CSc1nnc2n(/N=C/c3ccco3)cnn12
ZINC000000051147,CSc1nnc2n(/N=C/c3ccc(F)cc3)cnn12
ZINC000000051181,C=CC[C@H]1NC2(CCCC2)Cc2cc(OC)c(OC)cc21
ZINC000000051182,C=CC[C@@H]1NC2(CCCC2)Cc2cc(OC)c(OC)cc21
ZINC000000051189,C=CCn1cncn1
ZINC000000051191,N#Cc1c(-c2ccc(Cl)cc2)cc(C2CC2)nc1SCC(N)=O
ZINC000000051193,CN(C)/N=C/c1ccc(OC(=O)c2ccc(Br)cc2)cc1
ZINC000000051201,COc1ccc(/N=C/c2ccc(Br)s2)cc1
ZINC000000051242,N#Cc1cn(Cc2ccccc2)nn1
ZINC000000051253,C=C1N(c2ccc(C)cc2)C(=O)O[C@@]1(C)CC
ZINC000000051254,C=C1N(c2ccc(C)cc2)C(=O)O[C@]1(C)CC
ZINC000000051264,CC(C)Cc1c(C#N)c(N)nc(S)c1C#N
ZINC000000051311,C(=N/n1cnnc1)\c1ccc(OC2CSC2)cc1
ZINC000000051318,C=COC(=O)CSc1nc(C)cc(C)c1C#N
ZINC000000051319,C=COC(=O)CSc1nc(-c2cccs2)ccc1C#N
ZINC000000051330,C/C(=N\N=C\c1ccncc1)c1nnn(-c2nonc2N)c1C
ZINC000000051338,Clc1ccc(/N=C/c2ccc(OC3CSC3)cc2)c(Cl)c1
ZINC000000051351,N#Cc1ccccc1NS(=O)(=O)c1ccc(F)cc1
ZINC000000051357,N#Cc1c(NC(=O)Cc2ccccc2)sc2c1CCCC2
ZINC000000051376,C=CC[C@H]1C(C)=NN(C(=O)c2ccc(Cl)cc2)[C@]1(C)O
ZINC000000051377,C=CC[C@@H]1C(C)=NN(C(=O)c2ccc(Cl)cc2)[C@]1(C)O
ZINC000000051378,C=CC[C@H]1C(C)=NN(C(=O)c2ccc(Cl)cc2)[C@@]1(C)O
ZINC000000051379,C=CC[C@@H]1C(C)=NN(C(=O)c2ccc(Cl)cc2)[C@@]1(C)O
ZINC000000051387,N#CC1(C#N)[C@H](C(N)=O)[C@@H]1c1ccc(Cl)cc1
ZINC000000051388,N#CC1(C#N)[C@H](c2ccc(Cl)cc2)[C@H]1C(N)=O
ZINC000000051389,N#CC1(C#N)[C@@H](C(N)=O)[C@@H]1c1ccc(Cl)cc1
ZINC000000051390,N#CC1(C#N)[C@@H](C(N)=O)[C@H]1c1ccc(Cl)cc1
ZINC000000051397,COc1cc(/N=C/c2ccc(Cl)cc2Cl)c(OC)cc1Cl
ZINC000000051405,Cc1sc(/N=C/c2ccc(Br)cc2)c(C#N)c1C
ZINC000000051427,Cc1ccc(C)c(NC2=CC(=O)CC(C)(C)C2)c1
ZINC000000051436,O=C(ON1C(=O)CCC1=O)c1ccc(-c2ccccc2)cc1
ZINC000000051461,CCOc1nc(-c2cccs2)ccc1C#N
ZINC000000051470,C/C(=N\N=C\c1cccs1)c1nnn(-c2nonc2N)c1C
ZINC000000051483,C/C(=N/OC(=O)c1ccccc1)c1ccc(N2CCCCC2)c(F)c1
ZINC000000051485,C#CCn1c(-c2nonc2N)nc2ccccc21
ZINC000000051495,C=C1N(c2nc(C)cc(C)n2)C(=O)OC1(C)C
ZINC000000051521,C=CCn1c2ccccc2c2nnc(SCC(N)=O)nc21
ZINC000000051535,C=CCn1c(-c2nonc2N)nc2ccccc21
ZINC000000051570,CN(C)c1ccc(C(=NO)c2ccc(N(C)C)cc2)cc1
ZINC000000051578,Cn1c(COc2ccc([N+](=O)[O-])cc2)c(C#N)c2ccccc21
ZINC000000051596,CC(=O)C1=C(C)N2CCN=C2S1
ZINC000000051604,CC1(C)CC(=O)C=C(Nc2cccc(C(F)(F)F)c2)C1
ZINC000000051625,CCSc1nnc2n(/N=C/c3ccco3)cnn12
ZINC000000051637,N#Cc1c(NC(=O)CSc2ccccn2)sc2c1CCCC2
ZINC000000051690,Cc1sc(NC(=O)c2ccc(F)cc2)c(C#N)c1C
ZINC000000051692,Cc1ccc(C(=O)C[C@@H](c2ccccc2)C(C#N)C#N)cc1
ZINC000000051693,Cc1ccc(C(=O)C[C@H](c2ccccc2)C(C#N)C#N)cc1
ZINC000000051742,CCC[C@@H](C#CCN1CCCCC1)OC(C)=O
ZINC000000051743,CCC[C@H](C#CCN1CCCCC1)OC(C)=O
ZINC000000051763,C(=N\n1cnnc1)\c1c[nH]nc1-c1ccccc1
ZINC000000051764,C(=N/n1cnnc1)\c1c[nH]nc1-c1ccccc1
ZINC000000051770,N#Cc1c(-c2ccc(Cl)cc2)nc2n(c1=O)CCS2
ZINC000000051787,Cc1ccc(/C=N/OC(=O)c2nn(C)cc2Cl)cc1
ZINC000000051797,C=C1N(CC)C(=O)OC12CCCCC2
ZINC000000051815,CCn1cc(C(C)(C)C)c(C#N)c1NC(C)=O
ZINC000000051833,O=C(Nc1ccccc1C#Cc1ccccc1)c1ccco1
ZINC000000051849,CC(=O)Nc1c(C#N)c(C(C)(C)C)cn1C
ZINC000000051876,COc1cccc([C@@H]2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])c1
ZINC000000051877,COc1cccc([C@H]2C3=C(CC(C)(C)CC3=O)OC(N)=C2[N+](=O)[O-])c1
ZINC000000051882,O=C1CCCC2=C1C(CCc1ccccc1)C1=C(CCCC1=O)O2
ZINC000000051887,C=C(C)[C@H]1CC[C@]2(C)OC(=O)N(N(C)C)[C@]12C
ZINC000000051899,CCc1ccc(/C=N/c2sc(C)c(C)c2C#N)cc1
ZINC000000051929,C=CCN1C(=C)C2(CCCCC2)OC1=O
ZINC000000051937,Nc1nnnn1/N=C/c1c[nH]nc1-c1ccccc1
ZINC000000051963,CSc1nc2ccc(/N=C/c3cccc(Cl)c3)cc2s1
ZINC000000051982,Nc1nnnn1/N=C/c1ccc(-c2cccc(Cl)c2Cl)o1
ZINC000000051985,Clc1cccc(-c2ccc(/C=N\n3cnnc3)o2)c1
ZINC000000051986,Clc1cccc(-c2ccc(/C=N/n3cnnc3)o2)c1
ZINC000000051990,COc1ccccc1/C=N/NC1=NS(=O)(=O)c2ccccc21
ZINC000000052011,Cc1cc(C)nc(SCC(=O)Nc2ccccc2C#N)n1
ZINC000000052013,COc1ccc(CC(=O)Nc2sc3c(c2C#N)CCCC3)cc1
ZINC000000052028,CCOC(=O)c1[nH]c(=O)[nH]c1CNc1ccccc1C#N
ZINC000000052044,O[C@H](C#CCN1CCCC1)c1ccccc1
ZINC000000052045,O[C@@H](C#CCN1CCCC1)c1ccccc1
ZINC000000052122,Cn1cnnc1SCc1ccc(C#N)cc1Cl
ZINC000000052152,Cc1ccc(S(=O)(=O)Nc2ccccc2/C=N\n2cnnc2)cc1
ZINC000000052153,Cc1ccc(S(=O)(=O)Nc2ccccc2/C=N/n2cnnc2)cc1
ZINC000000052161,CSc1nc(-c2ccccc2F)c(C#N)c(=O)n1C
ZINC000000052204,C=CCn1nc[n+](C(C)(C)C)n1
ZINC000000052246,Cc1nc(C#N)c(N2CCOCC2)o1
ZINC000000052254,CSc1ccc(/C=N\n2nnnc2N)cc1
ZINC000000052255,CSc1ccc(/C=N/n2nnnc2N)cc1
ZINC000000052269,CC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@H]1c1ccccc1F
ZINC000000052270,CC(=O)C1=C(O)C(=O)N(Cc2ccccc2)[C@@H]1c1ccccc1F
ZINC000000052285,C[C@]12C=C[C@H](O1)[C@@H]1C(=O)N(c3ccccc3C#N)C(=O)[C@@H]12
ZINC000000052306,CC(C)(C#N)C(C)(C)c1nnn[nH]1
ZINC000000052332,CN(C)CCOC(=O)[C@@]1(C#N)CC2c3ccccc3C1c1ccccc12
ZINC000000052333,CN(C)CCOC(=O)[C@]1(C#N)CC2c3ccccc3C1c1ccccc12
ZINC000000052349,N#Cc1cnn(C(=O)c2cccs2)c1N
ZINC000000052350,N#C[C@H](NC(=O)c1ccccc1Cl)c1ccc(Cl)cc1
ZINC000000052351,N#C[C@@H](NC(=O)c1ccccc1Cl)c1ccc(Cl)cc1
ZINC000000052412,COC(=O)C(C(=O)OC)c1ccc(C#N)c(C#N)c1
ZINC000000052459,COc1ccc(OC)c(NC2=CC(=O)C[C@@H](c3ccccc3)C2)c1
ZINC000000052460,COc1ccc(OC)c(NC2=CC(=O)C[C@H](c3ccccc3)C2)c1
ZINC000000052462,Cc1cc(-c2ccc(N(C)C)cc2)c(C#N)c(=S)[nH]1
ZINC000000052463,O=C(ON=C1C=CC(=NOC(=O)c2ccco2)C=C1)c1ccccc1
ZINC000000052472,C=CCN1C(=O)OC2(CCCCC2)[C@@]1(C)O
ZINC000000052473,C=CCN1C(=O)OC2(CCCCC2)[C@]1(C)O
ZINC000000052485,C=C1OC(=O)O[C@@]1(C)CCc1ccc2c(c1)OCO2
ZINC000000052492,CC(C)(O)C#C[C@H](O)c1ccc(F)cc1
ZINC000000052493,CC(C)(O)C#C[C@@H](O)c1ccc(F)cc1
ZINC000000052494,O=C(O)C#CC12CC3CC(CC(C3)C1)C2
ZINC000000052515,CC[C@@H](Sc1nnc(C)c(O)n1)C(=O)Nc1ccccc1C#N
ZINC000000052528,CC1(C)CC(=O)C=C(Nc2ccc3c(c2)OCO3)C1
ZINC000000052546,N#Cc1c(-c2ccccc2)oc2c1C(=O)c1ccccc1C2=O
ZINC000000052548,N#Cc1c(NC(=O)Cn2cc([N+](=O)[O-])cn2)sc2c1CCC2
ZINC000000052552,CC(=O)C1=C(O)C(=O)N(CCC(=O)O)[C@H]1c1ccccc1F
ZINC000000052553,CC(=O)C1=C(O)C(=O)N(CCC(=O)O)[C@@H]1c1ccccc1F
ZINC000000052606,CC(/C=C/c1ccccc1)=N/O
ZINC000000052610,O=C1C(C2c3ccccc3Oc3ccccc32)=C(O)c2ccccc21
ZINC000000052616,CCOc1ccc(CC#N)cc1OCC
ZINC000000052646,N#Cc1ccccc1OCC(=O)C1CC1
ZINC000000052651,CC(=O)[C@@H](c1ccccc1)C(C#N)(C#N)C(C#N)C#N
ZINC000000052652,CC(=O)[C@H](c1ccccc1)C(C#N)(C#N)C(C#N)C#N
ZINC000000052657,CCC[N+]1(CC#CC2(O)CCCCC2)CCOCC1
ZINC000000052658,CC(=O)O/N=C(\c1ccc2c(c1)OCO2)N1CCOCC1
ZINC000000052659,CC(=O)O/N=C(/c1ccc2c(c1)OCO2)N1CCOCC1
ZINC000000052696,C/C(=N/N=C1\NC(=O)C[C@H](C(=O)O)S1)c1cccs1
ZINC000000052698,CCOc1cc(/C=C2/C(=O)ON=C2c2ccccc2)ccc1OC
ZINC000000052704,CC(=O)C1=C(O)C(=O)N(C)[C@H]1c1ccccc1F
ZINC000000052705,CC(=O)C1=C(O)C(=O)N(C)[C@@H]1c1ccccc1F
ZINC000000052722,COc1c(C#N)c(C#N)c2nc(C)cc(C)n12
ZINC000000052776,CC[C@@H]1NC(=O)NC(C)=C1C(C)=O
ZINC000000052777,CC[C@H]1NC(=O)NC(C)=C1C(C)=O
ZINC000000052789,CCSc1nc(-c2ccc(Cl)cc2)c(C#N)c(=O)n1CC
ZINC000000052796,COC1(NS(=O)(=O)c2ccc(Cl)cc2)C(C)=CC(=O)C=C1C
ZINC000000052799,COc1ccc(C(=O)O/N=C2\CCCc3nonc32)cc1
ZINC000000052801,COc1ccc(-c2nc(C#N)c(N3CCOCC3)o2)cc1
ZINC000000052808,Cc1c(Cl)cccc1-c1ccc(/C=N\n2cnnc2)o1
ZINC000000052809,Cc1c(Cl)cccc1-c1ccc(/C=N/n2cnnc2)o1
ZINC000000052853,CC(=O)C1=C(O)C(=O)N(c2ccccn2)[C@H]1c1ccc(C)cc1
ZINC000000052854,CC(=O)C1=C(O)C(=O)N(c2ccccn2)[C@@H]1c1ccc(C)cc1
ZINC000000052873,C#CC(C)(C)OC(=O)c1ccc(Cl)cc1
ZINC000000052880,C=CCN1C(=O)N[C@@]2(O)C(=O)c3ccccc3[C@]12O
ZINC000000052881,C=CCN1C(=O)N[C@@]2(O)C(=O)c3ccccc3[C@@]12O
ZINC000000052882,C=CCN1C(=O)N[C@]2(O)C(=O)c3ccccc3[C@]12O
ZINC000000052883,C=CCN1C(=O)N[C@]2(O)C(=O)c3ccccc3[C@@]12O
ZINC000000052911,CC[C@@](C)(C#CCN1CCCC1)OC(C)=O
ZINC000000052912,CC[C@](C)(C#CCN1CCCC1)OC(C)=O
ZINC000000052930,Cc1ccc(C#N)c(SCC(=O)O)n1
ZINC000000052940,CC(=O)C(C(C)=O)=C(N)NC(=O)c1ccccc1
ZINC000000052948,Cc1cc(C)c(C#N)c(SCC(=O)c2cccs2)n1
ZINC000000052977,CCc1c(C#N)c(SC)nc(C)c1C(=O)Nc1ccccc1
ZINC000000052981,Cc1[nH]c(C=O)c(C)c1C#N
ZINC000000052983,COCc1cc(C)n(CC(=O)c2ccccc2)c(=O)c1C#N
ZINC000000053007,CN1C(C)(C)CC(=NOC(=O)c2ccccc2)CC1(C)C
ZINC000000053013,C=C1OC(=O)OC12CCCCC2
ZINC000000053014,C=C1OC(=O)O[C@@]1(C)CCC=C(C)C
ZINC000000053015,C=C1OC(=O)O[C@]1(C)CCC=C(C)C
ZINC000000053017,C=C1OC(=O)OC12CC(C)(C)NC(C)(C)C2
ZINC000000053020,Cc1c(C(=O)N2CCCCC2)sc(N)c1C#N
ZINC000000053081,N#Cc1ccc(-c2cccs2)nc1SCc1ccccn1
ZINC000000053115,C[C@@H](Cc1c[nH]c2ccc(Cl)cc12)/N=C/c1ccc(N(C)C)cc1
ZINC000000053117,C[C@H](Cc1c[nH]c2ccc(Cl)cc12)/N=C/c1ccc(N(C)C)cc1
ZINC000000053121,Cc1cc(=O)oc2c3c(ccc12)O/C(=C\c1ccc(N(C)C)cc1)C3=O
ZINC000000053177,Cc1ccc(C(=O)[C@H]2C(=O)C=C(c3ccc(C)cc3)OC2=O)cc1
ZINC000000053203,C=CCc1cccc2cc(C(=O)Nc3ccc(F)cc3)c(=O)oc12
ZINC000000053229,CC(=O)C1=C(O)C(=O)OC12C(=O)c1ccccc1C2=O
ZINC000000053234,N#Cc1cccc(Cn2c(-c3nonc3N)nc3ccccc32)c1
ZINC000000053237,C=C[C@@](C)(C#CCN1CCCCC1)OC(C)=O
ZINC000000053238,C=C[C@](C)(C#CCN1CCCCC1)OC(C)=O
ZINC000000053264,Cn1c(C#N)nc2c1c(=O)n(Cc1ccccc1F)c(=O)n2C
